flex_myobrick_pwm,extend_myobrick_pwm,current_angle,current_angular_velocity,current_angular_acceleration,desired_angle,desired_angular_velocity,desired_angular_acceleration
0.0,0.0,109.72014617919922,0.1528937816619873,-0.3811245560646057,109.6318588256836,-0.505229115486145,-5.3278889656066895
0.0,0.0,109.6318588256836,-0.505229115486145,-5.3278889656066895,109.30311584472656,-0.7820225358009338,-0.24076417088508606
0.0,0.0,109.30311584472656,-0.7820225358009338,-0.24076417088508606,109.18209075927734,-0.2596496343612671,0.6505755186080933
2.0,-1.0,109.18209075927734,-0.2596496343612671,0.6505755186080933,109.1117172241211,-0.08390887081623077,0.20934529602527618
2.0,-1.0,109.1117172241211,-0.08390887081623077,0.20934529602527618,109.09191131591797,-0.03432169929146767,0.08674339950084686
2.0,-1.0,109.09191131591797,-0.03432169929146767,0.08674339950084686,109.05988311767578,0.04586471989750862,2.087305784225464
2.0,-1.0,109.05988311767578,0.04586471989750862,2.087305784225464,109.07347869873047,0.011884529143571854,-2.2235682010650635
2.0,-1.0,109.07347869873047,0.011884529143571854,-2.2235682010650635,109.04692077636719,-0.14172641932964325,-1.8434680700302124
2.0,-1.0,109.04692077636719,-0.14172641932964325,-1.8434680700302124,109.04734802246094,0.0770103856921196,-0.19192831218242645
6.5,-1.0,109.04734802246094,0.0770103856921196,-0.19192831218242645,108.97799682617188,-0.6286506056785583,-5.020872116088867
-1.0,2.0,108.97799682617188,-0.6286506056785583,-5.020872116088867,108.24329376220703,-1.6484320163726807,1.919966220855713
-1.0,2.0,108.24329376220703,-1.6484320163726807,1.919966220855713,108.101806640625,0.023666605353355408,2.136141777038574
-1.0,2.0,108.101806640625,0.023666605353355408,2.136141777038574,108.11771392822266,-0.015914341434836388,0.039615098387002945
3.0,3.0,108.11771392822266,-0.015914341434836388,0.039615098387002945,108.14781951904297,0.1283392608165741,-0.32204341888427734
3.0,3.0,108.14781951904297,0.1283392608165741,-0.32204341888427734,108.1500473022461,0.12284095585346222,4.086160659790039
3.0,3.0,108.1500473022461,0.12284095585346222,4.086160659790039,108.14805603027344,-0.09176359325647354,-4.167098522186279
3.0,3.0,108.14805603027344,-0.09176359325647354,-4.167098522186279,108.14395904541016,0.13814057409763336,1.849956750869751
3.0,3.0,108.14395904541016,0.13814057409763336,1.849956750869751,108.17094421386719,0.07076075673103333,-0.1762188822031021
3.0,3.0,108.17094421386719,0.07076075673103333,-0.1762188822031021,108.14192962646484,-0.0766005739569664,2.3874926567077637
3.0,3.0,108.14192962646484,-0.0766005739569664,2.3874926567077637,108.18431854248047,0.2568492591381073,1.5548925399780273
3.0,3.0,108.18431854248047,0.2568492591381073,1.5548925399780273,108.20565795898438,-0.015982642769813538,-2.1566321849823
3.0,3.0,108.20565795898438,-0.015982642769813538,-2.1566321849823,108.17808532714844,-0.16703227162361145,-3.979609727859497
-1.0,8.0,108.17808532714844,-0.16703227162361145,-3.979609727859497,108.65753936767578,2.589324712753296,6.708270072937012
-1.0,8.0,108.65753936767578,2.589324712753296,6.708270072937012,110.07638549804688,5.854052543640137,11.73255729675293
-1.0,8.0,110.07638549804688,5.854052543640137,11.73255729675293,113.42706298828125,9.782060623168945,8.503244400024414
-1.0,8.0,113.42706298828125,9.782060623168945,8.503244400024414,116.6752700805664,11.329440116882324,4.63462495803833
-1.0,8.0,116.6752700805664,11.329440116882324,4.63462495803833,121.55977630615234,12.301716804504395,-4.387884140014648
4.0,-1.0,121.55977630615234,12.301716804504395,-4.387884140014648,125.47174835205078,6.696949481964111,-18.938919067382812
4.0,-1.0,125.47174835205078,6.696949481964111,-18.938919067382812,126.4421157836914,1.8535425662994385,-13.425078392028809
4.0,-1.0,126.4421157836914,1.8535425662994385,-13.425078392028809,126.37928009033203,-0.6258844137191772,-0.6348660588264465
4.0,-1.0,126.37928009033203,-0.6258844137191772,-0.6348660588264465,125.9442367553711,-1.5156018733978271,-0.6020811796188354
4.0,-1.0,125.9442367553711,-1.5156018733978271,-0.6020811796188354,125.08702850341797,-2.448981285095215,-2.6659936904907227
3.5,-1.0,125.08702850341797,-2.448981285095215,-2.6659936904907227,124.0821762084961,-2.793086290359497,-4.002832412719727
3.5,-1.0,124.0821762084961,-2.793086290359497,-4.002832412719727,123.47649383544922,-1.7183219194412231,2.0999417304992676
3.5,-1.0,123.47649383544922,-1.7183219194412231,2.0999417304992676,122.71947479248047,-1.8036651611328125,0.11457642167806625
3.5,-1.0,122.71947479248047,-1.8036651611328125,0.11457642167806625,122.24364471435547,-1.492993950843811,1.534572720527649
3.5,-1.0,122.24364471435547,-1.492993950843811,1.534572720527649,121.61942291259766,-1.6899937391281128,-2.367685079574585
3.5,-1.0,121.61942291259766,-1.6899937391281128,-2.367685079574585,121.05241394042969,-1.5908193588256836,-2.614596366882324
3.5,-1.0,121.05241394042969,-1.5908193588256836,-2.614596366882324,120.60689544677734,-1.3558608293533325,1.1923803091049194
3.5,-1.0,120.60689544677734,-1.3558608293533325,1.1923803091049194,119.9845962524414,-1.558205246925354,1.6961066722869873
3.5,-1.0,119.9845962524414,-1.558205246925354,1.6961066722869873,119.39460754394531,-1.6210429668426514,-2.5377566814422607
3.5,-1.0,119.39460754394531,-1.6210429668426514,-2.5377566814422607,118.98605346679688,-1.2589234113693237,0.9485425353050232
3.5,-1.0,118.98605346679688,-1.2589234113693237,0.9485425353050232,118.42884826660156,-1.6237750053405762,-4.728881359100342
3.5,-1.0,118.42884826660156,-1.6237750053405762,-4.728881359100342,118.11681365966797,-1.063357949256897,0.460354745388031
3.5,-1.0,118.11681365966797,-1.063357949256897,0.460354745388031,117.62969207763672,-1.164171576499939,-1.4859076738357544
3.5,-1.0,117.62969207763672,-1.164171576499939,-1.4859076738357544,117.07948303222656,-1.1067638397216797,2.7658851146698
3.0,3.0,117.07948303222656,-1.1067638397216797,2.7658851146698,116.79522705078125,-0.6157757043838501,3.737821102142334
5.0,-1.0,116.79522705078125,-0.6157757043838501,3.737821102142334,116.36952209472656,-1.5290403366088867,-4.966230392456055
5.0,-1.0,116.36952209472656,-1.5290403366088867,-4.966230392456055,115.67517852783203,-3.089226245880127,-9.856987953186035
5.0,-1.0,115.67517852783203,-3.089226245880127,-9.856987953186035,114.15740966796875,-3.9092588424682617,0.9808151721954346
5.0,-1.0,114.15740966796875,-3.9092588424682617,0.9808151721954346,112.78475189208984,-4.6521100997924805,0.6468189358711243
5.0,-1.0,112.78475189208984,-4.6521100997924805,0.6468189358711243,110.81659698486328,-4.785640239715576,3.1739888191223145
5.0,-1.0,110.81659698486328,-4.785640239715576,3.1739888191223145,108.77629852294922,-4.958409786224365,3.605656862258911
6.5,-1.0,108.77629852294922,-4.958409786224365,3.605656862258911,107.20023345947266,-5.632379055023193,-3.496032238006592
6.5,-1.0,107.20023345947266,-5.632379055023193,-3.496032238006592,104.62556457519531,-6.666332721710205,-0.9121717810630798
6.5,-1.0,104.62556457519531,-6.666332721710205,-0.9121717810630798,102.36027526855469,-7.814795017242432,-2.435645341873169
6.5,-1.0,102.36027526855469,-7.814795017242432,-2.435645341873169,99.08656311035156,-8.419437408447266,-3.121396541595459
6.5,-1.0,99.08656311035156,-8.419437408447266,-3.121396541595459,95.59381866455078,-8.916196823120117,-4.077281475067139
6.5,-1.0,95.59381866455078,-8.916196823120117,-4.077281475067139,92.96390533447266,-8.713716506958008,-0.19124530255794525
6.5,-1.0,92.96390533447266,-8.713716506958008,-0.19124530255794525,89.40919494628906,-8.835430145263672,2.312701940536499
6.5,-1.0,89.40919494628906,-8.835430145263672,2.312701940536499,85.74253845214844,-9.336800575256348,1.3708189725875854
6.5,-1.0,85.74253845214844,-9.336800575256348,1.3708189725875854,82.9749984741211,-9.449259757995605,-2.7464189529418945
5.0,-1.0,82.9749984741211,-9.449259757995605,-2.7464189529418945,79.31612396240234,-8.651561737060547,4.053375720977783
5.0,-1.0,79.31612396240234,-8.651561737060547,4.053375720977783,76.986083984375,-7.220944404602051,7.067879676818848
5.0,-1.0,76.986083984375,-7.220944404602051,7.067879676818848,74.45965576171875,-5.958520412445068,1.7154020071029663
5.0,-1.0,74.45965576171875,-5.958520412445068,1.7154020071029663,72.2137680053711,-5.617455005645752,-1.3387171030044556
3.0,3.0,72.2137680053711,-5.617455005645752,-1.3387171030044556,70.9457015991211,-3.3259947299957275,8.315072059631348
3.0,3.0,70.9457015991211,-3.3259947299957275,8.315072059631348,70.20858001708984,-1.4833121299743652,-0.6857510209083557
3.0,3.0,70.20858001708984,-1.4833121299743652,-0.6857510209083557,69.94436645507812,-0.8227645754814148,-0.14172641932964325
3.0,3.0,69.94436645507812,-0.8227645754814148,-0.14172641932964325,69.81828308105469,-0.2877900302410126,-1.4777114391326904
3.0,3.0,69.81828308105469,-0.2877900302410126,-1.4777114391326904,69.69527435302734,-0.6396472454071045,-2.795938014984131
3.0,3.0,69.69527435302734,-0.6396472454071045,-2.795938014984131,69.67461395263672,0.07130717486143112,2.0176379680633545
3.0,3.0,69.67461395263672,0.07130717486143112,2.0176379680633545,69.69145965576172,0.029164908453822136,-0.07342453300952911
3.0,3.0,69.69145965576172,0.029164908453822136,-0.07342453300952911,69.6542739868164,-0.09756924957036972,0.24349623918533325
3.0,3.0,69.6542739868164,-0.09756924957036972,0.24349623918533325,69.6533203125,0.12454850226640701,1.887181282043457
7.0,-1.0,69.6533203125,0.12454850226640701,1.887181282043457,69.2638168334961,-2.1975791454315186,-9.887381553649902
3.5,-1.0,69.2638168334961,-2.1975791454315186,-9.887381553649902,68.20276641845703,-3.7196526527404785,-1.6877397298812866
-1.0,7.0,68.20276641845703,-3.7196526527404785,-1.6877397298812866,67.6231460571289,0.5857911705970764,16.11275863647461
-1.0,7.0,67.6231460571289,0.5857911705970764,16.11275863647461,68.69021606445312,4.729598522186279,10.14966106414795
-1.0,7.0,68.69021606445312,4.729598522186279,10.14966106414795,71.93283081054688,9.806478500366211,10.637336730957031
-1.0,7.0,71.93283081054688,9.806478500366211,10.637336730957031,76.30231475830078,11.846895217895508,5.540307998657227
-1.0,7.0,76.30231475830078,11.846895217895508,5.540307998657227,80.08504486083984,12.717300415039062,-1.0286264419555664
-1.0,7.0,80.08504486083984,12.717300415039062,-1.0286264419555664,85.30879974365234,13.280824661254883,1.9534341096878052
-1.0,7.0,85.30879974365234,13.280824661254883,1.9534341096878052,89.25755310058594,13.296602249145508,1.9134775400161743
-1.0,7.0,89.25755310058594,13.296602249145508,1.9134775400161743,94.43634033203125,12.874223709106445,-1.4237529039382935
-1.0,7.0,94.43634033203125,12.874223709106445,-1.4237529039382935,99.56763458251953,12.570245742797852,-2.860483169555664
-1.0,7.0,99.56763458251953,12.570245742797852,-2.860483169555664,103.3741455078125,12.721774101257324,-1.0422868728637695
-1.0,7.0,103.3741455078125,12.721774101257324,-1.0422868728637695,108.35037994384766,12.146500587463379,-3.999758720397949
-1.0,7.0,108.35037994384766,12.146500587463379,-3.999758720397949,112.03974151611328,12.37155532836914,2.0340304374694824
-1.0,7.0,112.03974151611328,12.37155532836914,2.0340304374694824,116.98008728027344,12.105656623840332,-1.7007170915603638
-1.0,7.0,116.98008728027344,12.105656623840332,-1.7007170915603638,121.7460708618164,12.05576229095459,2.8201851844787598
-1.0,7.0,121.7460708618164,12.05576229095459,2.8201851844787598,125.2967758178711,11.74835205078125,-0.8044255375862122
-1.0,7.0,125.2967758178711,11.74835205078125,-0.8044255375862122,130.0318603515625,11.776100158691406,-3.071194648742676
