flex_myobrick_pwm,extend_myobrick_pwm,current_angle,current_angular_velocity,current_angular_acceleration,desired_angle,desired_angular_velocity,desired_angular_acceleration
0.0,0.0,113.75397491455078,-0.04405472055077553,0.11133208125829697,113.75943756103516,-0.057680945843458176,-2.050764322280884
0.0,0.0,113.75943756103516,-0.057680945843458176,-2.050764322280884,113.7598648071289,-0.05873962864279747,-2.047349214553833
0.0,0.0,113.7598648071289,-0.05873962864279747,-2.047349214553833,113.74598693847656,-0.024076417088508606,0.06147170066833496
0.0,0.0,113.74598693847656,-0.024076417088508606,0.06147170066833496,113.7778091430664,-0.1037847250699997,-1.9373831748962402
0.0,0.0,113.7778091430664,-0.1037847250699997,-1.9373831748962402,113.7575912475586,-0.05300226807594299,0.13216416537761688
8.0,9.5,113.7575912475586,-0.05300226807594299,0.13216416537761688,113.9298324584961,0.834546685218811,0.10757547616958618
8.0,9.5,113.9298324584961,0.834546685218811,0.10757547616958618,114.26869201660156,0.8664436340332031,0.03107736073434353
8.0,9.5,114.26869201660156,0.8664436340332031,0.03107736073434353,114.51236724853516,0.6966451406478882,-1.7447718381881714
8.0,9.5,114.51236724853516,0.6966451406478882,-1.7447718381881714,114.67915344238281,0.2797304093837738,-0.6994113922119141
7.5,3.0,114.67915344238281,0.2797304093837738,-0.6994113922119141,114.7238998413086,-0.27173906564712524,-5.914602279663086
6.0,-1.0,114.7238998413086,-0.27173906564712524,-5.914602279663086,114.19104766845703,-3.5539181232452393,-17.486650466918945
6.0,-1.0,114.19104766845703,-3.5539181232452393,-17.486650466918945,111.49120330810547,-8.010138511657715,-8.540809631347656
6.0,-1.0,111.49120330810547,-8.010138511657715,-8.540809631347656,108.969970703125,-8.298680305480957,0.9746679663658142
8.0,2.5,108.969970703125,-8.298680305480957,0.9746679663658142,105.9652328491211,-6.500154495239258,5.263343811035156
8.0,2.5,105.9652328491211,-6.500154495239258,5.263343811035156,103.99314880371094,-4.206337928771973,6.123947620391846
8.0,2.5,103.99314880371094,-4.206337928771973,6.123947620391846,103.0195083618164,-2.870899200439453,2.7805700302124023
8.0,2.5,103.0195083618164,-2.870899200439453,2.7805700302124023,101.9411392211914,-2.592022657394409,-0.10996604710817337
8.0,2.5,101.9411392211914,-2.592022657394409,-0.10996604710817337,101.2762680053711,-2.248054265975952,-0.9688623547554016
8.0,2.5,101.2762680053711,-2.248054265975952,-0.9688623547554016,100.3801498413086,-1.9852286577224731,2.7679340839385986
8.0,2.5,100.3801498413086,-1.9852286577224731,2.7679340839385986,99.49068450927734,-2.178659677505493,-1.1471302509307861
8.0,2.5,99.49068450927734,-2.178659677505493,-1.1471302509307861,98.90650177001953,-2.0365233421325684,-1.50093412399292
8.0,2.5,98.90650177001953,-2.0365233421325684,-1.50093412399292,98.25301361083984,-2.160696268081665,-1.1898189783096313
8.0,2.5,98.25301361083984,-2.160696268081665,-1.1898189783096313,97.40325164794922,-2.233779191970825,-1.0095019340515137
7.5,2.5,97.40325164794922,-2.233779191970825,-1.0095019340515137,96.55876922607422,-2.319668769836426,-0.7905943989753723
7.5,2.5,96.55876922607422,-2.319668769836426,-0.7905943989753723,95.91259002685547,-2.2424535751342773,1.2116755247116089
7.5,2.5,95.91259002685547,-2.2424535751342773,1.2116755247116089,95.12655639648438,-2.0349864959716797,0.6925811767578125
7.5,2.5,95.12655639648438,-2.0349864959716797,0.6925811767578125,94.55282592773438,-2.1389079093933105,-3.4434399604797363
7.5,2.5,94.55282592773438,-2.1389079093933105,-3.4434399604797363,93.82915496826172,-1.6481587886810303,1.9223567247390747
7.5,2.5,93.82915496826172,-1.6481587886810303,1.9223567247390747,93.09780883789062,-1.7971935272216797,0.09869623184204102
