flex_myobrick_pwm,extend_myobrick_pwm,current_angle,current_angular_velocity,current_angular_acceleration,desired_angle,desired_angular_velocity,desired_angular_acceleration
0.0,0.0,114.44058227539062,0.21699510514736176,6.048815727233887,114.45479583740234,0.1812390685081482,3.9393115043640137
0.0,0.0,114.45479583740234,0.1812390685081482,3.9393115043640137,114.419189453125,-0.16918379068374634,-1.7785812616348267
0.0,0.0,114.419189453125,-0.16918379068374634,-1.7785812616348267,114.45440673828125,-0.037224531173706055,-2.1033568382263184
0.0,0.0,114.45440673828125,-0.037224531173706055,-2.1033568382263184,114.44715881347656,-0.018885472789406776,0.04951887205243111
0.0,0.0,114.44715881347656,-0.018885472789406776,0.04951887205243111,114.4469223022461,0.20108076930046082,3.8904757499694824
0.0,0.0,114.4469223022461,0.20108076930046082,3.8904757499694824,114.42887878417969,-0.19339680671691895,0.4818698465824127
0.0,0.0,114.42887878417969,-0.19339680671691895,0.4818698465824127,114.44882202148438,0.19626548886299133,3.90242862701416
0.0,0.0,114.44882202148438,0.19626548886299133,3.90242862701416,114.46186828613281,0.16392454504966736,1.788826584815979
0.0,0.0,114.46186828613281,0.16392454504966736,1.788826584815979,114.45166015625,0.18943530321121216,6.121898651123047
6.591052267513979,-1.0,114.45166015625,0.18943530321121216,6.121898651123047,114.44574737548828,-0.015606982633471489,0.03654151037335396
-1.0,5.3080266267991405,114.44574737548828,-0.015606982633471489,0.03654151037335396,114.21240997314453,0.34810060262680054,7.919604301452637
6.669063544662696,-1.0,114.21240997314453,0.34810060262680054,7.919604301452637,114.24659729003906,-0.6161854863166809,-9.443760871887207
-1.0,7.455690043530911,114.24659729003906,-0.6161854863166809,-9.443760871887207,114.16918182373047,0.675915539264679,9.297595024108887
-1.0,7.455690043530911,114.16918182373047,0.675915539264679,9.297595024108887,115.16527557373047,4.557853698730469,12.775185585021973
-1.0,7.455690043530911,115.16527557373047,4.557853698730469,12.775185585021973,117.22351837158203,7.761690139770508,6.963719367980957
-1.0,7.455690043530911,117.22351837158203,7.761690139770508,6.963719367980957,120.92694091796875,10.148448944091797,9.784417152404785
-1.0,7.455690043530911,120.92694091796875,10.148448944091797,9.784417152404785,124.11520385742188,11.186739921569824,7.192018508911133
-1.0,7.455690043530911,124.11520385742188,11.186739921569824,7.192018508911133,127.470947265625,11.36678409576416,2.347365379333496
7.046679181997575,-1.0,127.470947265625,11.36678409576416,2.347365379333496,130.1481475830078,6.431391716003418,-27.066673278808594
7.046679181997575,-1.0,130.1481475830078,6.431391716003418,-27.066673278808594,130.630126953125,-0.04678679630160332,-15.26120376586914
7.046679181997575,-1.0,130.630126953125,-0.04678679630160332,-15.26120376586914,129.13487243652344,-5.537387847900391,-12.523151397705078
3.0,3.0,129.13487243652344,-5.537387847900391,-12.523151397705078,127.79313659667969,-3.721189498901367,4.905783176422119
3.0,3.0,127.79313659667969,-3.721189498901367,4.905783176422119,127.09488677978516,-1.975427269935608,0.5469273924827576
2.5390218900127763,-1.0,127.09488677978516,-1.975427269935608,0.5469273924827576,126.62773132324219,-1.6864590644836426,-4.574348449707031
2.5390218900127763,-1.0,126.62773132324219,-1.6864590644836426,-4.574348449707031,126.10800170898438,-1.925020456314087,-1.7772152423858643
2.5390218900127763,-1.0,126.10800170898438,-1.925020456314087,-1.7772152423858643,125.71028900146484,-0.7112787961959839,-0.41971513628959656
2.5390218900127763,-1.0,125.71028900146484,-0.7112787961959839,-0.41971513628959656,125.56866455078125,-0.35706520080566406,3.090660572052002
2.5390218900127763,-1.0,125.56866455078125,-0.35706520080566406,3.090660572052002,125.51370239257812,-0.0002219811431132257,4.393006801605225
-1.0,8.554823192027602,125.51370239257812,-0.0002219811431132257,4.393006801605225,125.72953796386719,1.8773798942565918,10.688051223754883
-1.0,8.554823192027602,125.72953796386719,1.8773798942565918,10.688051223754883,127.02342987060547,5.4541449546813965,10.535395622253418
-1.0,8.554823192027602,127.02342987060547,5.4541449546813965,10.535395622253418,130.20980834960938,9.573500633239746,9.027973175048828
-1.0,8.554823192027602,130.20980834960938,9.573500633239746,9.027973175048828,133.50303649902344,11.447652816772461,4.3421220779418945
-1.0,8.554823192027602,133.50303649902344,11.447652816772461,4.3421220779418945,137.2718505859375,13.012056350708008,4.825528621673584
-1.0,8.554823192027602,137.2718505859375,13.012056350708008,4.825528621673584,141.21026611328125,13.053516387939453,-4.067206859588623
-1.0,8.554823192027602,141.21026611328125,13.053516387939453,-4.067206859588623,146.6715087890625,13.902422904968262,0.40076133608818054
-1.0,8.554823192027602,146.6715087890625,13.902422904968262,0.40076133608818054,150.80979919433594,13.664288520812988,-1.1990396976470947
-1.0,8.554823192027602,150.80979919433594,13.664288520812988,-1.1990396976470947,154.97256469726562,13.584341049194336,-5.395678520202637
-1.0,8.554823192027602,154.97256469726562,13.584341049194336,-5.395678520202637,159.16966247558594,14.077933311462402,2.162181854248047
-1.0,8.554823192027602,159.16966247558594,14.077933311462402,2.162181854248047,163.33447265625,13.992948532104492,2.3684535026550293
-1.0,8.554823192027602,163.33447265625,13.992948532104492,2.3684535026550293,168.9661407470703,13.97657299041748,-1.9796876907348633
-1.0,8.546151707889804,168.9661407470703,13.97657299041748,-1.9796876907348633,173.18563842773438,14.194304466247559,1.8705112934112549
-1.0,8.546151707889804,173.18563842773438,14.194304466247559,1.8705112934112549,177.17906188964844,12.779800415039062,-5.584992408752441
-1.0,4.336054559561791,177.17906188964844,12.779800415039062,-5.584992408752441,179.77987670898438,6.937208652496338,-17.340288162231445
6.061787017450671,-1.0,179.77987670898438,6.937208652496338,-17.340288162231445,181.22633361816406,1.5630674362182617,-14.893996238708496
6.061787017450671,-1.0,181.22633361816406,1.5630674362182617,-14.893996238708496,180.7446746826172,-3.1654672622680664,-18.457656860351562
6.061787017450671,-1.0,180.7446746826172,-3.1654672622680664,-18.457656860351562,179.32313537597656,-5.543978214263916,-8.11000919342041
-1.0,7.210811407593407,179.32313537597656,-5.543978214263916,-8.11000919342041,177.99835205078125,-2.451880931854248,21.50921630859375
-1.0,7.210811407593407,177.99835205078125,-2.451880931854248,21.50921630859375,178.24887084960938,2.414983034133911,15.935906410217285
-1.0,7.210811407593407,178.24887084960938,2.414983034133911,15.935906410217285,180.0562286376953,5.147494316101074,-1.881709098815918
3.0,3.0,180.0562286376953,5.147494316101074,-1.881709098815918,181.16090393066406,2.8254177570343018,-9.262185096740723
3.0,3.0,181.16090393066406,2.8254177570343018,-9.262185096740723,181.7201690673828,1.207522988319397,-7.414031505584717
3.0,3.0,181.7201690673828,1.207522988319397,-7.414031505584717,182.04165649414062,0.843243420124054,-2.1081058979034424
3.0,3.0,182.04165649414062,0.843243420124054,-2.1081058979034424,182.1697998046875,0.3033585846424103,3.6381962299346924
3.0,3.0,182.1697998046875,0.3033585846424103,3.6381962299346924,182.24656677246094,0.3309803009033203,1.3677667379379272
3.0,3.0,182.24656677246094,0.3309803009033203,1.3677667379379272,182.3111572265625,0.16956478357315063,-0.4218709170818329
3.5571244259857453,-1.0,182.3111572265625,0.16956478357315063,-0.4218709170818329,182.2633819580078,-0.37035632133483887,-1.2720587253570557
3.5571244259857453,-1.0,182.2633819580078,-0.37035632133483887,-1.2720587253570557,181.76568603515625,-1.9825841188430786,-1.634677767753601
3.5571244259857453,-1.0,181.76568603515625,-1.9825841188430786,-1.634677767753601,180.8705596923828,-2.381408452987671,-2.8335039615631104
3.5571244259857453,-1.0,180.8705596923828,-2.381408452987671,-2.8335039615631104,180.21023559570312,-2.0491859912872314,0.7236531972885132
6.359134932599317,-1.0,180.21023559570312,-2.0491859912872314,0.7236531972885132,179.45590209960938,-2.7997894287109375,-3.9861838817596436
6.359134932599317,-1.0,179.45590209960938,-2.7997894287109375,-3.9861838817596436,178.22947692871094,-4.787497043609619,-7.808722496032715
6.359134932599317,-1.0,178.22947692871094,-4.787497043609619,-7.808722496032715,176.3851318359375,-6.768331050872803,-5.051858901977539
2.7224210688762405,-1.0,176.3851318359375,-6.768331050872803,-5.051858901977539,173.57791137695312,-6.781543254852295,1.573654294013977
2.7224210688762405,-1.0,173.57791137695312,-6.781543254852295,1.573654294013977,172.00172424316406,-4.379421234130859,8.74785041809082
2.7224210688762405,-1.0,172.00172424316406,-4.379421234130859,8.74785041809082,171.07867431640625,-2.2914559841156006,7.925922393798828
2.7224210688762405,-1.0,171.07867431640625,-2.2914559841156006,7.925922393798828,170.54563903808594,-1.3980671167373657,3.495178461074829
2.7224210688762405,-1.0,170.54563903808594,-1.3980671167373657,3.495178461074829,170.22982788085938,-0.828326940536499,2.0715110301971436
2.7224210688762405,-1.0,170.22982788085938,-0.828326940536499,2.0715110301971436,170.0047607421875,-0.4855239987373352,1.2159017324447632
2.7224210688762405,-1.0,170.0047607421875,-0.4855239987373352,1.2159017324447632,169.93533325195312,-0.3117341101169586,-1.4158982038497925
2.7224210688762405,-1.0,169.93533325195312,-0.3117341101169586,-1.4158982038497925,169.8287353515625,-0.26519063115119934,2.85817813873291
2.7224210688762405,-1.0,169.8287353515625,-0.26519063115119934,2.85817813873291,169.80859375,0.004772594664245844,-0.011227123439311981
2.7224210688762405,-1.0,169.80859375,0.004772594664245844,-0.011227123439311981,169.7921905517578,-0.173631951212883,-1.7618045806884766
2.7224210688762405,-1.0,169.7921905517578,-0.173631951212883,-1.7618045806884766,169.71890258789062,0.009400048293173313,4.368973255157471
2.7224210688762405,-1.0,169.71890258789062,0.009400048293173313,4.368973255157471,169.74606323242188,-0.05843226984143257,-2.0511484146118164
2.7224210688762405,-1.0,169.74606323242188,-0.05843226984143257,-2.0511484146118164,169.7775115966797,0.08245746046304703,-0.20682667195796967
6.2202388828312385,-1.0,169.7775115966797,0.08245746046304703,-0.20682667195796967,169.697998046875,-0.5975860357284546,-5.097114086151123
6.2202388828312385,-1.0,169.697998046875,-0.5975860357284546,-5.097114086151123,168.68064880371094,-3.9868881702423096,-9.809560775756836
6.724802544551059,-1.0,168.68064880371094,-3.9868881702423096,-9.809560775756836,167.05589294433594,-6.077220439910889,-6.7816948890686035
-1.0,2.788408348042881,167.05589294433594,-6.077220439910889,-6.7816948890686035,165.52017211914062,-4.215396404266357,8.343246459960938
-1.0,2.788408348042881,165.52017211914062,-4.215396404266357,8.343246459960938,164.8007049560547,-1.7573564052581787,6.592029094696045
8.062816996741898,-1.0,164.8007049560547,-1.7573564052581787,6.592029094696045,164.43020629882812,-1.4906845092773438,-5.0657806396484375
8.062816996741898,-1.0,164.43020629882812,-1.4906845092773438,-5.0657806396484375,162.56199645996094,-6.927280426025391,-17.836868286132812
8.062816996741898,-1.0,162.56199645996094,-6.927280426025391,-17.836868286132812,159.99830627441406,-9.087438583374023,-3.648601770401001
8.062816996741898,-1.0,159.99830627441406,-9.087438583374023,-3.648601770401001,156.87445068359375,-10.94566822052002,-5.592814922332764
8.062816996741898,-1.0,156.87445068359375,-10.94566822052002,-5.592814922332764,153.43983459472656,-11.588005065917969,-3.9910502433776855
8.062816996741898,-1.0,153.43983459472656,-11.588005065917969,-3.9910502433776855,148.6037139892578,-12.241662979125977,-0.15700897574424744
8.062816996741898,-1.0,148.6037139892578,-12.241662979125977,-0.15700897574424744,144.94216918945312,-12.09686279296875,1.6728841066360474
8.062816996741898,-1.0,144.94216918945312,-12.09686279296875,1.6728841066360474,141.3089599609375,-12.022311210632324,1.49205482006073
3.0,3.0,141.3089599609375,-12.022311210632324,1.49205482006073,138.3448486328125,-7.6880950927734375,23.616744995117188
3.0,3.0,138.3448486328125,-7.6880950927734375,23.616744995117188,136.730224609375,-4.090959072113037,14.62326431274414
3.0,3.0,136.730224609375,-4.090959072113037,14.62326431274414,135.74929809570312,-1.8585628271102905,0.2518632113933563
6.816030957887156,-1.0,135.74929809570312,-1.8585628271102905,0.2518632113933563,135.1685333251953,-2.603855848312378,-8.869171142578125
-1.0,9.744577539568517,135.1685333251953,-2.603855848312378,-8.869171142578125,134.76219177246094,0.3894573748111725,18.802486419677734
-1.0,7.110206708387414,134.76219177246094,0.3894573748111725,18.802486419677734,135.80223083496094,4.601105690002441,10.469826698303223
-1.0,7.110206708387414,135.80223083496094,4.601105690002441,10.469826698303223,137.9898681640625,8.360407829284668,9.862622261047363
-1.0,7.110206708387414,137.9898681640625,8.360407829284668,9.862622261047363,141.861572265625,10.106886863708496,1.0993189811706543
-1.0,7.110206708387414,141.861572265625,10.106886863708496,1.0993189811706543,144.98263549804688,10.434189796447754,0.2832821011543274
-1.0,7.110206708387414,144.98263549804688,10.434189796447754,0.2832821011543274,148.18515014648438,10.777389526367188,1.620462417602539
-1.0,7.110206708387414,148.18515014648438,10.777389526367188,1.620462417602539,151.42587280273438,10.805427551269531,-0.6496363878250122
-1.0,7.110206708387414,151.42587280273438,10.805427551269531,-0.6496363878250122,154.65798950195312,10.855083465576172,1.4281071424484253
-1.0,7.110206708387414,154.65798950195312,10.855083465576172,1.4281071424484253,158.92027282714844,10.746312141418457,-0.49723777174949646
-1.0,7.31353261749116,158.92027282714844,10.746312141418457,-0.49723777174949646,162.09442138671875,10.501270294189453,-2.0811586380004883
-1.0,7.31353261749116,162.09442138671875,10.501270294189453,-2.0811586380004883,165.29248046875,10.63594913482666,-0.2254389375448227
3.0,3.0,165.29248046875,10.63594913482666,-0.2254389375448227,168.13011169433594,7.716798782348633,-21.48785972595215
3.0,3.0,168.13011169433594,7.716798782348633,-21.48785972595215,169.99806213378906,3.0470712184906006,-9.810840606689453
5.847805047822965,-1.0,169.99806213378906,3.0470712184906006,-9.810840606689453,170.41773986816406,0.020059412345290184,-15.43443489074707
5.847805047822965,-1.0,170.41773986816406,0.020059412345290184,-15.43443489074707,169.63839721679688,-3.744288444519043,-12.611261367797852
5.847805047822965,-1.0,169.63839721679688,-3.744288444519043,-12.611261367797852,168.181884765625,-5.3764472007751465,-4.137045383453369
5.847805047822965,-1.0,168.181884765625,-5.3764472007751465,-4.137045383453369,166.3751220703125,-6.352720737457275,-1.695679783821106
5.847805047822965,-1.0,166.3751220703125,-6.352720737457275,-1.695679783821106,163.59645080566406,-7.096412658691406,0.16157665848731995
5.847805047822965,-1.0,163.59645080566406,-7.096412658691406,0.16157665848731995,161.39698791503906,-7.3108720779418945,2.894207239151001
5.847805047822965,-1.0,161.39698791503906,-7.3108720779418945,2.894207239151001,159.17259216308594,-7.462613582611084,-1.1188703775405884
5.847805047822965,-1.0,159.17259216308594,-7.462613582611084,-1.1188703775405884,156.9853515625,-7.048174858093262,2.2395336627960205
-1.0,3.887868074394161,156.9853515625,-7.048174858093262,2.2395336627960205,155.2193145751953,-4.171367168426514,19.214773178100586
-1.0,3.887868074394161,155.2193145751953,-4.171367168426514,19.214773178100586,154.56838989257812,0.09294179826974869,10.753962516784668
-1.0,3.887868074394161,154.56838989257812,0.09294179826974869,10.753962516784668,154.8199462890625,1.2217159271240234,3.5361597537994385
-1.0,3.887868074394161,154.8199462890625,1.2217159271240234,3.5361597537994385,155.35870361328125,2.2919723987579346,5.254976749420166
-1.0,3.887868074394161,155.35870361328125,2.2919723987579346,5.254976749420166,156.07113647460938,2.4882123470306396,0.3699401319026947
-1.0,3.887868074394161,156.07113647460938,2.4882123470306396,0.3699401319026947,156.8647918701172,2.701117753982544,-0.16511982679367065
7.36178158884732,-1.0,156.8647918701172,2.701117753982544,-0.16511982679367065,157.45803833007812,-0.10007081180810928,-12.933475494384766
7.36178158884732,-1.0,157.45803833007812,-0.10007081180810928,-12.933475494384766,156.4710235595703,-4.663644790649414,-14.706849098205566
