flex_myobrick_pwm,extend_myobrick_pwm,current_angle,current_angular_velocity,current_angular_acceleration,desired_angle,desired_angular_velocity,desired_angular_acceleration
-1.0,4.5,102.79969024658203,-0.12413869053125381,-1.8844492435455322,102.83101654052734,0.4566664397716522,3.250828504562378
-1.0,4.5,102.83101654052734,0.4566664397716522,3.250828504562378,103.47520446777344,2.801367998123169,8.378251075744629
-1.0,4.5,103.47520446777344,2.801367998123169,8.378251075744629,104.55711364746094,3.8319411277770996,1.406677484512329
-1.0,4.5,104.55711364746094,3.8319411277770996,1.406677484512329,106.4067611694336,4.920502662658691,3.0773417949676514
-1.0,4.5,106.4067611694336,4.920502662658691,3.0773417949676514,108.32171630859375,4.96718692779541,2.964643716812134
-1.0,4.5,108.32171630859375,4.96718692779541,2.964643716812134,109.83271789550781,5.144908428192139,0.32477548718452454
-1.0,4.5,109.83271789550781,5.144908428192139,0.32477548718452454,111.82592010498047,4.99563455581665,0.6939471960067749
-1.0,4.5,111.82592010498047,4.99563455581665,0.6939471960067749,113.73433685302734,4.8391547203063965,1.0853170156478882
-1.0,4.5,113.73433685302734,4.8391547203063965,1.0853170156478882,115.17460632324219,4.973709583282471,2.9479095935821533
-1.0,4.5,115.17460632324219,4.973709583282471,2.9479095935821533,117.06372833251953,4.8652801513671875,3.218043565750122
-1.0,4.5,117.06372833251953,4.8652801513671875,3.218043565750122,118.48802185058594,4.600200653076172,-2.7156832218170166
-1.0,4.5,118.48802185058594,4.600200653076172,-2.7156832218170166,120.30343627929688,4.456493377685547,-0.1528254896402359
-1.0,4.5,120.30343627929688,4.456493377685547,-0.1528254896402359,121.20529174804688,4.3987956047058105,-2.2092247009277344
-1.0,4.5,121.20529174804688,4.3987956047058105,-2.2092247009277344,123.5751953125,4.84617280960083,1.0667047500610352
-1.0,4.5,123.5751953125,4.84617280960083,1.0667047500610352,124.98804473876953,4.8296098709106445,1.109564185142517
-1.0,4.5,124.98804473876953,4.8296098709106445,1.109564185142517,126.89701080322266,4.451797962188721,-4.537977695465088
-1.0,4.5,126.89701080322266,4.451797962188721,-4.537977695465088,128.7342987060547,4.472851753234863,-2.391078472137451
-1.0,4.5,128.7342987060547,4.472851753234863,-2.391078472137451,130.09043884277344,4.378270626068115,0.03807830438017845
-1.0,8.5,130.09043884277344,4.378270626068115,0.03807830438017845,132.04470825195312,5.644861221313477,10.053696632385254
-1.0,8.5,132.04470825195312,5.644861221313477,10.053696632385254,135.0428466796875,8.696435928344727,4.624038219451904
-1.0,8.5,135.0428466796875,8.696435928344727,4.624038219451904,137.033447265625,10.312031745910645,7.181090354919434
